FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
2/17/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1515,0,1821,1750,-31,0
2/17/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1800,-2,2235,2237,2,0
2/17/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,952,9,1413,1425,12,0
2/17/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,808,-7,1109,1054,-15,0
2/17/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1702,10,1954,1927,-27,0
2/17/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1151,21,1556,1612,16,0
2/17/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1251,6,1626,1638,12,0
2/17/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,850,5,1350,1400,10,0
2/17/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1042,12,1530,1543,13,0
2/17/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1513,-2,2015,2032,17,0
2/17/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1509,4,2129,2139,10,0
2/17/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,1531,1,2159,2208,9,0
2/17/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,850,-10,1103,1101,-2,0
2/17/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1029,9,1509,1516,7,0
2/17/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1604,-6,1920,1859,-21,0
2/17/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1006,-9,1213,1138,-35,0
2/17/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,703,-2,1334,1337,3,0
2/17/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1355,0,1650,1645,-5,0
2/17/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,826,11,1300,1302,2,0
2/17/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,744,-1,1422,1414,-8,0
2/17/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,2302,37,502,518,16,0
2/17/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,144,-7,456,442,-14,0
2/17/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1446,-9,1750,1727,-23,0
2/17/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2050,34,106,336,150,0
2/17/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,844,14,1320,1345,25,0
2/17/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,1004,0,1619,1632,13,0
2/17/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1501,21,1745,1804,19,0
2/17/18,UA,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,1301,-14,1610,1557,-13,0
2/17/18,UA,EWR,"Newark, NJ",NJ,BQN,"Aguadilla, PR",PR,737,17,1205,1214,9,0
2/17/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1512,-5,1827,1755,-32,0
2/17/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1716,2,2009,1946,-23,0
2/17/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,733,-3,1351,1350,-1,0
2/17/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2248,3,341,404,23,0
2/17/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1416,-9,1731,1710,-21,0
2/17/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,449,-2,759,746,-13,0
2/17/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,554,-6,1053,1035,-18,0
2/17/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1145,-10,1235,1219,-16,0
2/17/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1256,-19,1358,1334,-24,0
2/17/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1027,37,1444,1518,34,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1206,-4,1541,1545,4,0
2/17/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1916,5,2103,2047,-16,0
2/17/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2219,22,137,200,23,0
2/17/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,253,6,442,422,-20,0
2/17/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2132,-5,130,122,-8,0
2/17/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,316,36,445,503,18,0
2/17/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2228,-1,326,336,10,0
2/17/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,433,-3,743,730,-13,0
2/17/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,604,-1,900,849,-11,0
2/17/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2358,-1,445,517,32,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2350,-4,322,325,3,0
2/17/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,528,56,617,707,50,0
2/17/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,928,0,1314,1325,11,0
2/17/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1357,-6,1616,1550,-26,0
2/17/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1016,8,1048,1049,1,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,725,-3,1057,1057,0,0
2/17/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1322,6,1504,1505,1,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2344,-5,314,317,3,0
2/17/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,410,-15,605,541,-24,0
2/17/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1632,-2,1846,1817,-29,0
2/17/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1421,-11,1820,1819,-1,0
2/17/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,525,-5,911,910,-1,0
2/17/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,923,25,933,951,18,0
2/17/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,747,12,1233,1219,-14,0
2/17/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1309,-9,1632,1616,-16,0
2/17/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1608,17,1858,1857,-1,0
2/17/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,759,-1,1246,1235,-11,0
2/17/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1902,-3,2159,2142,-17,0
2/17/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2209,-2,300,352,52,0
2/17/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,559,-10,1056,1028,-28,0
2/17/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1147,-11,1459,1426,-33,0
2/17/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2120,39,23,106,43,0
2/17/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,600,-9,817,812,-5,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1713,9,2033,2045,12,0
2/17/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1138,-1,1329,1307,-22,0
2/17/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,12,13,443,542,59,0
2/17/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,555,-10,906,841,-25,0
2/17/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,802,-3,1308,1247,-21,0
2/17/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1347,-6,1430,1418,-12,0
2/17/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1458,-12,1552,1532,-20,0
2/17/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1629,-3,1943,1924,-19,0
2/17/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1532,2,2028,2008,-20,0
2/17/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2118,-10,27,1,-26,0
2/17/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2113,-5,2303,2242,-21,0
2/17/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,427,16,723,726,3,0
2/17/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1144,2,1352,1330,-22,0
2/17/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1843,1,2227,2232,5,0
2/17/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2308,6,107,49,-18,0
2/17/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,839,-6,1231,1237,6,0
2/17/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2007,2,2213,2151,-22,0
2/17/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1549,-1,1919,1921,2,0
2/17/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,700,0,1030,1038,8,0
2/17/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1603,8,1925,1935,10,0
2/17/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1209,4,1540,1549,9,0
2/17/18,WN,HOU,"Houston, TX",TX,SJU,"San Juan, PR",PR,1104,19,1650,1717,27,0
2/17/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,636,1,1015,1023,8,0
2/17/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1555,25,1910,1932,22,0
2/17/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2053,83,2315,37,82,0
2/17/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1048,8,1425,1437,12,0
2/17/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1518,3,1840,1814,-26,0
2/17/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1757,32,2045,2145,60,0
2/17/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1114,-1,1435,1405,-30,0
2/17/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,619,-1,820,755,-25,0
2/17/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2003,-2,2200,2142,-18,0
2/17/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1451,11,1640,1622,-18,0
2/17/18,WN,SJU,"San Juan, PR",PR,HOU,"Houston, TX",TX,1640,10,1940,1913,-27,0
2/17/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2017,22,2210,2206,-4,0
2/17/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1108,13,1310,1309,-1,0
2/17/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,719,-1,940,912,-28,0
